iso3,country_name,year,gdp_usd,gdp_per_capita_usd
PRT,Portugal,1997,117016535162.95,11575.5071124358
PRT,Portugal,1998,123946327916.296,12199.206385024
PRT,Portugal,1999,127470385557.184,12475.2917701476
PRT,Portugal,2000,118605192877.388,11526.3720667968
PRT,Portugal,2001,121604107164.997,11734.7649743954
PRT,Portugal,2002,134795565549.419,12936.6928204482
PRT,Portugal,2003,165226175536.793,15797.7821340276
PRT,Portugal,2004,189382122532.169,18064.1580932987
PRT,Portugal,2005,197253876704.921,18780.12751241
PRT,Portugal,2006,208756449275.848,19839.4540499032
PRT,Portugal,2007,240496147317.381,22811.0564844365
PRT,Portugal,2008,263416394624.084,24949.0413566739
PRT,Portugal,2009,244667762835.543,23151.2154130712
PRT,Portugal,2010,238443864993.217,22551.935098809
PRT,Portugal,2011,245426767676.002,23246.5425416481
PRT,Portugal,2012,216536676771.973,20593.4274224109
PRT,Portugal,2013,226677408291.745,21676.4859642714
PRT,Portugal,2014,230078616299.675,22120.6850127107
PRT,Portugal,2015,199038523119.639,19215.7813014347
PRT,Portugal,2016,206305431241.638,19980.2808866516
PRT,Portugal,2017,220862990767.229,21442.3842768879
PRT,Portugal,2018,242092894542.888,23541.1401075289
PRT,Portugal,2019,240115970063.019,23343.3628970034
PRT,Portugal,2020,229618773422.577,22299.4044062173
PRT,Portugal,2021,256055879091.139,24711.4510062111
PRT,Portugal,2022,256898677175.024,24620.5197587181
PRT,Portugal,2023,292323800948.839,27634.6183139773
PRT,Portugal,2024,313271185085.102,29292.242104753
PRY,Paraguay,1992,7157424031.06045,1682.67444777611
PRY,Paraguay,1993,7249533620.30614,1661.70955306218
PRY,Paraguay,1994,7870982004.8195,1760.28807083292
PRY,Paraguay,1995,9062131475.02318,1978.71514099575
PRY,Paraguay,1996,9788391780.52421,2088.17109102236
PRY,Paraguay,1997,9965225678.05093,2078.50841313824
PRY,Paraguay,1998,9260481572.42462,1889.88455618586
PRY,Paraguay,1999,8837070235.51892,1766.30657288259
PRY,Paraguay,2000,8855705139.55857,1736.11729210765
PRY,Paraguay,2001,8495806432.18467,1637.68615122932
PRY,Paraguay,2002,7196260656.84556,1367.76506935997
PRY,Paraguay,2003,7691367471.17992,1443.99885236205
PRY,Paraguay,2004,9624440836.29309,1786.21533938543
PRY,Paraguay,2005,10737500188.1123,1970.87169852378
PRY,Paraguay,2006,13429430050.261,2439.43124694576
PRY,Paraguay,2007,17856393235.4338,3211.93621659546
PRY,Paraguay,2008,24615267663.5385,4384.95469437803
PRY,Paraguay,2009,22355151162.0031,3941.84815479431
PRY,Paraguay,2010,27260886405.2341,4750.96273669458
PRY,Paraguay,2011,33756238766.4931,5805.40154542925
PRY,Paraguay,2012,33271921136.3071,5642.16991672846
PRY,Paraguay,2013,38501122141.4135,6435.68342733004
PRY,Paraguay,2014,40377929295.6522,6652.25478942461
PRY,Paraguay,2015,36211447840.1027,5879.33792308762
PRY,Paraguay,2016,36089700222.9546,5775.15963399596
PRY,Paraguay,2017,38997129473.5613,6152.2671153779
PRY,Paraguay,2018,40225448340.6341,6258.44991640984
PRY,Paraguay,2019,37925338329.156,5821.18199548738
PRY,Paraguay,2020,35432178068.1756,5365.47220721104
PRY,Paraguay,2021,39950899938.7474,5976.93179789949
PRY,Paraguay,2022,41952910858.0846,6205.62595379319
PRY,Paraguay,2023,43118053174.5461,6299.99026533713
PRY,Paraguay,2024,44458118397.4445,6416.09708970845
ROU,Romania,1992,25121666666.6667,1102.10378473246
ROU,Romania,1993,26361160449.9704,1158.05632799712
ROU,Romania,1994,30072805104.2542,1323.03237766927
ROU,Romania,1995,37430162102.6125,1650.04922365201
ROU,Romania,1996,36937074278.3004,1633.01064354117
ROU,Romania,1997,35575214078.2428,1577.33656023974
ROU,Romania,1998,41696091973.7076,1852.5549693339
ROU,Romania,1999,35953156753.739,1599.90622808339
ROU,Romania,2000,37253739511.1273,1659.92904910528
ROU,Romania,2001,40395116581.4832,1825.19299373184
ROU,Romania,2002,46065502702.5817,2119.85509684554
ROU,Romania,2003,57806384143.166,2679.40626016154
ROU,Romania,2004,74973656851.8076,3494.99056448955
ROU,Romania,2005,98454380120.0761,4618.00350802913
ROU,Romania,2006,122023735992.706,5757.53127301178
ROU,Romania,2007,174588782938.583,8360.33775916596
ROU,Romania,2008,214315932061.275,10435.1561230787
ROU,Romania,2009,174110532658.867,8548.4543409242
ROU,Romania,2010,170064350671.827,8399.5374234284
ROU,Romania,2011,192623977894.173,9560.6755277458
ROU,Romania,2012,179117323107.087,8929.95366231474
ROU,Romania,2013,189798603751.235,9497.67411615237
ROU,Romania,2014,199722319675.741,10031.7710755404
ROU,Romania,2015,177885131240.315,8977.01748158196
ROU,Romania,2016,185290759248.844,9404.54005870715
ROU,Romania,2017,210147385855.419,10727.9822007426
ROU,Romania,2018,241791427223.903,12416.134317959
ROU,Romania,2019,250080428511.595,12909.6104013244
ROU,Romania,2020,250625048303.578,13009.1770573223
ROU,Romania,2021,285071280114.469,14907.9803652143
ROU,Romania,2022,295319437556.988,15503.551804598
ROU,Romania,2023,347757995758.914,18244.4186876321
ROU,Romania,2024,382564217988.866,20080.2096215595
RUS,Russian Federation,1992,460290556900.726,3098.802734375
RUS,Russian Federation,1993,435083713850.837,2930.67016601563
RUS,Russian Federation,1994,395077301248.464,2662.10400390625
RUS,Russian Federation,1995,395537185734.854,2665.77978515625
RUS,Russian Federation,1996,391724890744.498,2643.92919921875
RUS,Russian Federation,1997,404928954191.876,2737.57202148438
RUS,Russian Federation,1998,270955486862.442,1834.86181640625
RUS,Russian Federation,1999,195907128350.934,1330.75720214844
RUS,Russian Federation,2000,259710142196.943,1771.59411621094
RUS,Russian Federation,2001,306602070620.5,2100.3525390625
RUS,Russian Federation,2002,345470494417.863,2377.52954101563
RUS,Russian Federation,2003,430347420184.885,2975.123046875
RUS,Russian Federation,2004,591016690732.385,4102.36474609375
RUS,Russian Federation,2005,764015973481.11,5323.455078125
RUS,Russian Federation,2006,989932071352.543,6920.19970703125
RUS,Russian Federation,2007,1299703478481.65,9101.2392578125
RUS,Russian Federation,2008,1660848058303.11,11635.2841796875
RUS,Russian Federation,2009,1222645900055.7,8562.82421875
RUS,Russian Federation,2010,1524916715223.95,10674.990234375
RUS,Russian Federation,2011,2045922753398.04,14305.33203125
RUS,Russian Federation,2012,2208293553878.42,15401.8515625
RUS,Russian Federation,2013,2292470078346.22,15941.4482421875
RUS,Russian Federation,2014,2059241589895.01,14055.47265625
RUS,Russian Federation,2015,1363482182197.71,9277.7138671875
RUS,Russian Federation,2016,1276786350881.14,8663.158203125
RUS,Russian Federation,2017,1574199360089.0,10658.9130859375
RUS,Russian Federation,2018,1657328773461.31,11211.8876953125
RUS,Russian Federation,2019,1693115002708.32,11447.701171875
RUS,Russian Federation,2020,1493075894362.14,10108.3271484375
RUS,Russian Federation,2021,1829186719575.1,12425.029296875
RUS,Russian Federation,2022,2291612121334.64,15619.6142578125
RUS,Russian Federation,2023,2071505725030.58,14159.3876953125
RUS,Russian Federation,2024,2173835806671.66,14889.0185546875
SEN,Senegal,1992,7769817839.95644,951.204960087807
SEN,Senegal,1993,7367986241.21869,877.52900343803
SEN,Senegal,1994,5034588195.55806,583.782776032181
SEN,Senegal,1995,6326342633.4034,714.994396357297
SEN,Senegal,1996,6559712165.96508,723.469950081149
SEN,Senegal,1997,6041478725.90443,650.776321407448
SEN,Senegal,1998,6505607909.05324,684.588105785786
SEN,Senegal,1999,6592834932.80876,677.516338727268
SEN,Senegal,2000,6013185003.97525,603.233162455158
SEN,Senegal,2001,6507824829.26254,637.213530563724
SEN,Senegal,2002,7006402319.75856,669.430447319209
SEN,Senegal,2003,8768721563.18211,817.888034221442
SEN,Senegal,2004,10076816666.6196,918.102079522155
SEN,Senegal,2005,11009033437.939,979.846101520171
SEN,Senegal,2006,11697918243.0035,1017.20196747987
SEN,Senegal,2007,13994218412.9619,1188.93877808175
SEN,Senegal,2008,16853989627.548,1398.79218010021
SEN,Senegal,2009,16145867494.9405,1308.69404336205
SEN,Senegal,2010,16121315909.0758,1275.88357492357
SEN,Senegal,2011,17814283639.3119,1374.67591873844
SEN,Senegal,2012,17660870411.5235,1326.83798848379
SEN,Senegal,2013,18918667724.8817,1379.83196553924
SEN,Senegal,2014,19797253440.2679,1398.89137601382
SEN,Senegal,2015,17774766696.1759,1218.00613555438
SEN,Senegal,2016,19040312333.1864,1266.43957151587
SEN,Senegal,2017,20996562943.5979,1356.80518449031
SEN,Senegal,2018,23116701556.1381,1452.55612562445
SEN,Senegal,2019,23403995992.1354,1431.18128932159
SEN,Senegal,2020,24530513037.7518,1461.08720350553
SEN,Senegal,2021,27520784129.7508,1598.10676952274
SEN,Senegal,2022,27783332222.6759,1574.0281059306
SEN,Senegal,2023,30696331295.7826,1698.03387300843
SEN,Senegal,2024,32808056600.9436,1773.21829923448
SGP,Singapore,1992,52131320032.8797,16136.2405377661
SGP,Singapore,1993,60603815716.2653,18290.130113185
SGP,Singapore,1994,73688724431.1412,21552.4100366948
SGP,Singapore,1995,87812540788.4293,24914.8507020358
SGP,Singapore,1996,96293086513.0872,26232.866096827
SGP,Singapore,1997,100123787215.299,26375.8653668113
SGP,Singapore,1998,85728207781.7785,21829.2737831583
SGP,Singapore,1999,86286849754.8905,21796.6373891001
SGP,Singapore,2000,96076539925.7409,23852.8389514753
SGP,Singapore,2001,89793790669.6515,21699.7414868907
SGP,Singapore,2002,92538372869.6942,22159.8373710639
SGP,Singapore,2003,97646401095.6369,23730.3840054566
SGP,Singapore,2004,115033593101.049,27608.080013423
SGP,Singapore,2005,127807848728.398,29961.3172812732
SGP,Singapore,2006,148627286361.351,33768.4528234651
SGP,Singapore,2007,180941701357.97,39432.8860198877
SGP,Singapore,2008,193617323539.203,40008.5720489092
SGP,Singapore,2009,194150283771.566,38926.8054365453
SGP,Singapore,2010,239807980591.24,47236.683084953
SGP,Singapore,2011,279356499090.458,53891.4570264372
SGP,Singapore,2012,295092888076.589,55547.5553077786
SGP,Singapore,2013,307576360584.992,56967.4257940383
SGP,Singapore,2014,314863580758.455,57564.8023114977
SGP,Singapore,2015,307998545269.398,55645.6068614606
SGP,Singapore,2016,319646468521.497,57005.5887176547
SGP,Singapore,2017,343673334902.33,61236.251270627
SGP,Singapore,2018,377123710560.614,66881.6067035265
SGP,Singapore,2019,376161998830.048,65952.0378959293
SGP,Singapore,2020,349165858544.568,61410.0792630788
SGP,Singapore,2021,436591382250.464,80056.1288247844
SGP,Singapore,2022,509017841146.557,90299.0694637269
SGP,Singapore,2023,505439514078.019,85412.230345235
SGP,Singapore,2024,547386645891.847,90674.066632628
SMR,San Marino,1992,,
SMR,San Marino,1993,,
SMR,San Marino,1994,,
SMR,San Marino,1995,,
SMR,San Marino,1996,,
SMR,San Marino,1997,976606910.602381,37852.9810311
SMR,San Marino,1998,1048316225.70471,40126.93686908
SMR,San Marino,1999,1109473367.84318,41931.7951488407
SMR,San Marino,2000,1007661366.66959,37600.7077379601
SMR,San Marino,2001,1059529812.37456,39035.1034290445
SMR,San Marino,2002,1148872072.38556,41790.8432718184
SMR,San Marino,2003,1462590266.59186,52529.9093701059
SMR,San Marino,2004,1715340542.988,58232.0176184948
SMR,San Marino,2005,1786514058.22344,59877.8005839737
SMR,San Marino,2006,1909765165.43137,63270.7780755157
SMR,San Marino,2007,2188654628.38097,70124.4634385624
SMR,San Marino,2008,2403213305.03601,75902.1320521765
SMR,San Marino,2009,2064277126.41466,62428.9943269418
SMR,San Marino,2010,1881191925.32503,56543.1898204098
SMR,San Marino,2011,1813717438.69134,55601.3929703047
SMR,San Marino,2012,1604701299.43546,47945.8991734281
SMR,San Marino,2013,1678741475.14095,50807.8289138024
SMR,San Marino,2014,1673911426.17254,51260.4938347125
SMR,San Marino,2015,1419401070.56043,43146.8240435428
SMR,San Marino,2016,1468343139.74326,44359.4797662688
SMR,San Marino,2017,1528620346.31168,45192.0279766943
SMR,San Marino,2018,1655353653.05934,47950.6880557136
SMR,San Marino,2019,1616340692.28937,46630.1443120725
SMR,San Marino,2020,1541248248.80727,44326.9556746411
SMR,San Marino,2021,1855652786.18368,54176.4798021628
SMR,San Marino,2022,1829211863.9476,54190.8417700372
SMR,San Marino,2023,2027527227.831,59879.7173015651
SMR,San Marino,2024,,
SRB,Serbia,1992,,
SRB,Serbia,1993,,
SRB,Serbia,1994,,
SRB,Serbia,1995,17921892655.3672,2349.40645150289
SRB,Serbia,1996,23277430167.5978,3053.90516860949
SRB,Serbia,1997,27153408994.8074,3573.50440240049
SRB,Serbia,1998,21004077441.4802,2775.47372982047
SRB,Serbia,1999,20878694850.5767,2768.91041346166
SRB,Serbia,2000,7326373882.11044,974.725469278615
SRB,Serbia,2001,13599378661.9952,1812.42088281393
SRB,Serbia,2002,17930583571.3055,2390.73459447107
SRB,Serbia,2003,23593044417.5086,3153.9011312754
SRB,Serbia,2004,26845632341.8075,3597.08798057009
SRB,Serbia,2005,28334256180.8801,3807.97417321786
SRB,Serbia,2006,33298057361.7412,4492.7136699046
SRB,Serbia,2007,44888028946.0854,6081.08765700202
SRB,Serbia,2008,54220641201.6474,7376.73517910716
SRB,Serbia,2009,46955984409.7271,6414.0448463847
SRB,Serbia,2010,43536629233.1424,5970.92660940072
SRB,Serbia,2011,51251098408.0924,7082.2861666075
SRB,Serbia,2012,45103269969.4112,6263.04086072815
SRB,Serbia,2013,50455529604.0696,7040.41812068781
SRB,Serbia,2014,49114321280.3466,6886.67809068704
SRB,Serbia,2015,41297410634.9586,5820.3215576888
SRB,Serbia,2016,42225495909.5633,5982.37030126471
SRB,Serbia,2017,45972834713.8077,6548.03653824187
SRB,Serbia,2018,52787520248.9242,7559.86165747394
SRB,Serbia,2019,53864693664.5568,7755.632986437
SRB,Serbia,2020,55874017668.998,8098.70955668849
SRB,Serbia,2021,66159884072.5308,9680.52798074468
SRB,Serbia,2022,66809895701.2152,10024.8191112596
SRB,Serbia,2023,81343999280.0179,12281.707946167
SRB,Serbia,2024,90097765959.1114,13679.2065983557
SVK,Slovak Republic,1992,15699327209.2121,2959.33644860111
SVK,Slovak Republic,1993,16737973764.3476,3143.10143068756
SVK,Slovak Republic,1994,20428139755.6056,3820.96427542658
SVK,Slovak Republic,1995,26180022222.2222,4882.51158238228
SVK,Slovak Republic,1996,28197790874.5247,5247.70081044708
SVK,Slovak Republic,1997,27844628979.2682,5172.41757491248
SVK,Slovak Republic,1998,29976207629.4888,5560.916177503
SVK,Slovak Republic,1999,30496272225.1337,5651.62327514236
SVK,Slovak Republic,2000,29215726004.7765,5421.6448441887
SVK,Slovak Republic,2001,30726659550.9717,5712.47802761654
SVK,Slovak Republic,2002,35243658398.7546,6554.62808369461
SVK,Slovak Republic,2003,46616149116.7411,8675.39633696465
SVK,Slovak Republic,2004,57215475076.2986,10650.1290097126
SVK,Slovak Republic,2005,62547753148.4638,11641.5410321763
SVK,Slovak Republic,2006,70751813442.9881,13167.8954730379
SVK,Slovak Republic,2007,86587749517.9724,16110.4817265237
SVK,Slovak Republic,2008,100830060552.902,18744.3192278346
SVK,Slovak Republic,2009,89342984697.5246,16586.7527805228
SVK,Slovak Republic,2010,91112160800.7668,16899.448680529
SVK,Slovak Republic,2011,99705104723.4341,18469.4354316836
SVK,Slovak Republic,2012,94724394278.052,17516.9691054078
SVK,Slovak Republic,2013,99134277850.3418,18312.7805149823
SVK,Slovak Republic,2014,101713075598.862,18770.9289896545
SVK,Slovak Republic,2015,89178548717.3324,16442.0760860018
SVK,Slovak Republic,2016,90347173228.6356,16636.0769133073
SVK,Slovak Republic,2017,95978130734.9766,17645.5298716761
SVK,Slovak Republic,2018,106611673364.837,19573.3717031314
SVK,Slovak Republic,2019,105843498304.094,19406.0589683582
SVK,Slovak Republic,2020,107732602896.441,19735.4858280801
SVK,Slovak Republic,2021,120511265913.343,22123.3342114545
SVK,Slovak Republic,2022,115792972358.209,21317.7943982363
SVK,Slovak Republic,2023,133578518423.544,24614.8734642794
SVK,Slovak Republic,2024,140934076532.375,25992.6748502048
SVN,Slovenia,1992,14277261540.7456,7151.15243829224
SVN,Slovenia,1993,14449298371.7879,7254.58887417768
SVN,Slovenia,1994,16400767069.6294,8243.89895545106
SVN,Slovenia,1995,21367422159.3207,10738.0887611468
SVN,Slovenia,1996,21470699362.6062,10796.7399446283
SVN,Slovenia,1997,20726878751.5006,10436.7260661871
SVN,Slovenia,1998,22058635314.4836,11131.5666628231
SVN,Slovenia,1999,22609669083.7179,11401.4906790909
SVN,Slovenia,2000,20159190701.6789,10135.7219109212
SVN,Slovenia,2001,20668868706.8115,10375.6255869861
SVN,Slovenia,2002,23214593516.2095,11639.1297780477
SVN,Slovenia,2003,29360575031.8177,14711.674874253
SVN,Slovenia,2004,34156553313.4031,17103.8297783905
SVN,Slovenia,2005,35947936823.7781,17969.7095907161
SVN,Slovenia,2006,39260368837.0342,19563.005059144
SVN,Slovenia,2007,47880266542.577,23725.1596001515
SVN,Slovenia,2008,55509332322.3578,27461.9764165315
SVN,Slovenia,2009,49975540954.8465,24501.7897290425
SVN,Slovenia,2010,47793117240.9001,23329.8417691156
SVN,Slovenia,2011,51199194599.3094,24940.6284841605
SVN,Slovenia,2012,46167053954.3367,22442.1417859955
SVN,Slovenia,2013,47867056858.8892,23236.9655321695
SVN,Slovenia,2014,49514466379.6057,24013.0682060959
SVN,Slovenia,2015,42709468274.8137,20697.2748530619
SVN,Slovenia,2016,44290685824.0682,21447.8377796036
SVN,Slovenia,2017,48153200134.6613,23303.077705959
SVN,Slovenia,2018,53689067639.9176,25888.0481065655
SVN,Slovenia,2019,53909922735.545,25814.1687167572
SVN,Slovenia,2020,53384760135.1581,25392.0651093612
SVN,Slovenia,2021,61540813361.8556,29192.8401933019
SVN,Slovenia,2022,59899117741.0022,28360.3041467268
SVN,Slovenia,2023,69255264238.3855,32660.4753581346
SVN,Slovenia,2024,72972015197.3859,34301.0318686594
SWE,Sweden,1992,283908914454.48,32753.4287003642
SWE,Sweden,1993,212644602615.823,24389.8738124128
SWE,Sweden,1994,228699066874.028,26045.5196995275
SWE,Sweden,1995,267050453506.792,30254.0273028727
SWE,Sweden,1996,291949597375.485,33022.2444768661
SWE,Sweden,1997,268249616890.856,30324.1845796306
SWE,Sweden,1998,270887306758.576,30605.3669074811
SWE,Sweden,1999,274318357862.122,30968.8710702052
SWE,Sweden,2000,262903560280.282,29632.5890811623
SWE,Sweden,2001,242497797484.776,27259.3174300217
SWE,Sweden,2002,267371907446.776,29957.7776664916
SWE,Sweden,2003,334072443515.576,37292.2419727801
SWE,Sweden,2004,384545442175.019,42758.0048564929
SWE,Sweden,2005,391688455928.597,43378.4077394363
SWE,Sweden,2006,422528394459.353,46531.3762240485
SWE,Sweden,2007,490047789548.441,53568.3057787832
SWE,Sweden,2008,514614100832.941,55817.1759726485
SWE,Sweden,2009,434311714442.499,46707.6425044751
SWE,Sweden,2010,492750897239.447,52542.5759090299
SWE,Sweden,2011,570538581144.45,60379.4814599322
SWE,Sweden,2012,549739674655.127,57749.5615420853
SWE,Sweden,2013,584125353119.18,60843.9888799369
SWE,Sweden,2014,577727767303.596,59583.4584491714
SWE,Sweden,2015,501602351911.6,51188.1652120493
SWE,Sweden,2016,513058312950.939,51703.5088332851
SWE,Sweden,2017,535172356784.769,53210.2233318965
SWE,Sweden,2018,549649344043.182,54018.4554391861
SWE,Sweden,2019,530894124494.418,51648.9892820514
SWE,Sweden,2020,544265668451.678,52568.5726980146
SWE,Sweden,2021,631693331300.776,60647.5416365347
SWE,Sweden,2022,575071237640.921,54836.8907235124
SWE,Sweden,2023,578990915246.07,54950.2834725622
SWE,Sweden,2024,603715224265.798,57117.4877440616
SWZ,Eswatini,1992,1284759927.54594,1361.8169795148
SWZ,Eswatini,1993,1357189551.68431,1397.26593317978
SWZ,Eswatini,1994,1419294254.4183,1461.36400128736
SWZ,Eswatini,1995,1698989463.99106,1750.75400773784
SWZ,Eswatini,1996,1602741833.70552,1619.19119707662
SWZ,Eswatini,1997,1716714070.12471,1705.39874942229
SWZ,Eswatini,1998,1576908856.34674,1546.51519325373
SWZ,Eswatini,1999,1547888495.98428,1501.66426653189
SWZ,Eswatini,2000,1697161557.89452,1629.67038842815
SWZ,Eswatini,2001,1502870485.88122,1429.85630359447
SWZ,Eswatini,2002,1393945030.65105,1315.73634647994
SWZ,Eswatini,2003,2149632433.27703,2015.21743065251
SWZ,Eswatini,2004,2710331785.24986,2525.5640452625
SWZ,Eswatini,2005,3097946371.06311,2871.06877437449
SWZ,Eswatini,2006,3215307900.74767,2964.95865200682
SWZ,Eswatini,2007,3391122887.17476,3109.11097608864
SWZ,Eswatini,2008,3235921170.5095,2946.8606613746
SWZ,Eswatini,2009,3525213502.43118,3189.79679956637
SWZ,Eswatini,2010,4360714358.88708,3922.74039390733
SWZ,Eswatini,2011,4722912047.32265,4225.06049411911
SWZ,Eswatini,2012,4747813067.26006,4224.54789174487
SWZ,Eswatini,2013,4463396204.01995,3949.94310039907
SWZ,Eswatini,2014,4285065665.03168,3771.07228381938
SWZ,Eswatini,2015,3908217914.21824,3419.82276559528
SWZ,Eswatini,2016,3722306116.72872,3238.17611961364
SWZ,Eswatini,2017,4462640651.49219,3853.09956569679
SWZ,Eswatini,2018,4643751059.28203,3972.65450620357
SWZ,Eswatini,2019,4617018958.69086,3913.14577547336
SWZ,Eswatini,2020,4134677809.50096,3466.56936278145
SWZ,Eswatini,2021,4807069277.20114,3984.00229174306
SWZ,Eswatini,2022,4746660273.50829,3894.1620089869
SWZ,Eswatini,2023,4621191261.84214,3755.52111232464
SWZ,Eswatini,2024,4858885840.77236,3909.55892378182
THA,Thailand,1992,111452746517.655,1971.60879910694
THA,Thailand,1993,128889262951.157,2245.13688708983
THA,Thailand,1994,146683778959.101,2517.70732641683
THA,Thailand,1995,169278916592.843,2864.36515719866
THA,Thailand,1996,183035237429.281,3054.65690806473
THA,Thailand,1997,150180456565.728,2473.14096982086
THA,Thailand,1998,113675596787.738,1847.70379269771
THA,Thailand,1999,126669211778.94,2033.24490520569
THA,Thailand,2000,126392224253.794,2005.97694514234
THA,Thailand,2001,120296476180.402,1889.93432467144
THA,Thailand,2002,134300904400.022,2089.75183111554
THA,Thailand,2003,152280615245.887,2347.54001286066
THA,Thailand,2004,172895685154.658,2641.56268717857
THA,Thailand,2005,189318408468.595,2867.70383436062
THA,Thailand,2006,221758296021.621,3331.32043511773
THA,Thailand,2007,262942621455.053,3918.52817434581
THA,Thailand,2008,291382982430.951,4309.13509292986
THA,Thailand,2009,281710630187.319,4135.43986952819
THA,Thailand,2010,341104766329.17,4973.86288823778
THA,Thailand,2011,370818739623.622,5373.6232832898
THA,Thailand,2012,397558325278.579,5725.52802835463
THA,Thailand,2013,420333654592.547,6018.08244729255
THA,Thailand,2014,407339040197.651,5801.1978916205
THA,Thailand,2015,401296238228.084,5688.85335397884
THA,Thailand,2016,413366349747.508,5833.57715617098
THA,Thailand,2017,456356813536.764,6413.09182530343
THA,Thailand,2018,506754208404.485,7099.77650081458
THA,Thailand,2019,543976691793.886,7605.69657797759
THA,Thailand,2020,500461898480.246,6985.64393892574
THA,Thailand,2021,506194668789.937,7057.20754802279
THA,Thailand,2022,495644697587.661,6909.35281815827
THA,Thailand,2023,515906283940.933,7195.10130919449
THA,Thailand,2024,526517658841.684,7346.62022142185
TJK,Tajikistan,1992,1908554572.27139,337.833145514813
TJK,Tajikistan,1993,1646623195.15603,287.620123754917
TJK,Tajikistan,1994,1522001205.54551,261.271254544865
TJK,Tajikistan,1995,1231561860.39946,207.034457343036
TJK,Tajikistan,1996,1043654822.33503,172.035088688368
TJK,Tajikistan,1997,921518032.909326,150.088550171239
TJK,Tajikistan,1998,1320199581.52261,213.749145581577
TJK,Tajikistan,1999,1086612290.27171,175.023764735625
TJK,Tajikistan,2000,860541842.263697,136.925716400723
TJK,Tajikistan,2001,1080772551.29433,168.676285365186
TJK,Tajikistan,2002,1221106220.2868,186.951638285222
TJK,Tajikistan,2003,1555318261.4172,233.58124845289
TJK,Tajikistan,2004,2076176869.41089,305.745158587502
TJK,Tajikistan,2005,2312352020.6689,333.927150941684
TJK,Tajikistan,2006,2830213848.6203,401.018403316427
TJK,Tajikistan,2007,3719524540.86193,516.997210618914
TJK,Tajikistan,2008,5161299725.27673,703.327375898643
TJK,Tajikistan,2009,4979472364.4534,664.795655734657
TJK,Tajikistan,2010,5642221099.17704,737.338883219356
TJK,Tajikistan,2011,6522756255.012,833.601978202852
TJK,Tajikistan,2012,7633036903.07634,952.452819695469
TJK,Tajikistan,2013,8448411318.25417,1028.19704279396
TJK,Tajikistan,2014,9112605459.32845,1081.54402932039
TJK,Tajikistan,2015,8271431485.07484,956.916310930656
TJK,Tajikistan,2016,6992416096.89018,788.710481734485
TJK,Tajikistan,2017,7536402852.85802,829.45714764957
TJK,Tajikistan,2018,7764999999.45362,834.288404578801
TJK,Tajikistan,2019,8300813599.3084,871.022372934846
TJK,Tajikistan,2020,8133963550.65742,834.311715460625
TJK,Tajikistan,2021,8937805347.13963,896.748053372182
TJK,Tajikistan,2022,10713525200.3998,1052.17949484894
TJK,Tajikistan,2023,12244169292.7998,1178.47990060249
TJK,Tajikistan,2024,14204575548.5536,1341.20229027672
TLS,Timor-Leste,1992,187891500.0,235.064767714477
TLS,Timor-Leste,1993,216914400.0,264.066994790836
TLS,Timor-Leste,1994,239040500.0,283.058000480762
TLS,Timor-Leste,1995,262819900.0,302.736982028369
TLS,Timor-Leste,1996,306956900.0,344.013327625123
TLS,Timor-Leste,1997,319972700.0,348.86424098109
TLS,Timor-Leste,1998,325729800.0,345.59090957317
TLS,Timor-Leste,1999,225357600.0,269.987312761397
TLS,Timor-Leste,2000,366924276.517996,492.457637913906
TLS,Timor-Leste,2001,477359252.614385,587.700634429079
TLS,Timor-Leste,2002,469455490.775238,533.982465942154
TLS,Timor-Leste,2003,490439116.183565,534.901171348385
TLS,Timor-Leste,2004,440771962.234046,474.420726695663
TLS,Timor-Leste,2005,462267954.030558,487.464506929223
TLS,Timor-Leste,2006,453792414.597114,464.667016791076
TLS,Timor-Leste,2007,542795446.507391,540.154630518785
TLS,Timor-Leste,2008,648523571.342018,628.153191495026
TLS,Timor-Leste,2009,726937835.848612,686.579329690731
TLS,Timor-Leste,2010,881909347.096515,813.060220670369
TLS,Timor-Leste,2011,1042534597.52614,939.045238884406
TLS,Timor-Leste,2012,1160555039.5788,1022.61906675901
TLS,Timor-Leste,2013,1395727420.71268,1204.56843320518
TLS,Timor-Leste,2014,1447535182.8616,1224.74956308733
TLS,Timor-Leste,2015,1590282371.46446,1319.59295003154
TLS,Timor-Leste,2016,1640464612.08088,1335.54391073349
TLS,Timor-Leste,2017,1584878439.93596,1266.17771143471
TLS,Timor-Leste,2018,1555988614.43594,1219.46599728983
TLS,Timor-Leste,2019,2032550389.41316,1562.36458068032
TLS,Timor-Leste,2020,2162619240.86927,1630.86938521256
TLS,Timor-Leste,2021,3625024341.27346,2684.92676774277
TLS,Timor-Leste,2022,3208599889.00965,2343.24954740187
TLS,Timor-Leste,2023,2079767170.22651,1502.41147438211
TLS,Timor-Leste,2024,1865608515.41321,1331.9705130185
TON,Tonga,1992,137066290.550071,1370.36142598699
TON,Tonga,1993,138489884.393064,1383.47386584881
TON,Tonga,1994,195990986.21421,1956.66180354821
TON,Tonga,1995,208871665.748682,2084.02759539718
TON,Tonga,1996,222100576.345483,2214.91474789811
TON,Tonga,1997,214991452.314998,2135.52111086276
TON,Tonga,1998,191504892.761394,1888.83194028282
TON,Tonga,1999,199208717.501913,1952.14626248861
TON,Tonga,2000,204848487.806485,1995.07667546271
TON,Tonga,2001,181117230.406546,1753.51667576626
